,^GSPC,,,,,,,^IXIC,,,,,,,^DJI,,,,,,,^NYA,,,,,,,^XAX,,,,,,,^BUK100P,,,,,,,^RUT,,,,,,,^VIX,,,,,,,^GDAXI,,,,,,,^FCHI,,,,,,,^STOXX50E,,,,,,,^N100,,,,,,,^BFX,,,,,,,IMOEX.ME,,,,,,,^N225,,,,,,,^HSI,,,,,,,000001.SS,,,,,,,399001.SZ,,,,,,,^AXJO,,,,,,,^AORD,,,,,,,^BSESN,,,,,,,^JKSE,,,,,,,^NZ50,,,,,,,^KS11,,,,,,,^TWII,,,,,,,^GSPTSE,,,,,,,^BVSP,,,,,,,^MXX,,,,,,,^IPSA,,,,,,,^MERV,,,,,,,^TA125.TA,,,,,,,^CASE30,,,,,,,^JN0U.JO,,,,,
Date,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close
2/10/2009,868.0499878,822.9899902,866.8699951,827.1599731,6770170000,827.1599731,,1598.5,1520.560059,1578.02002,1524.72998,2443370000,1524.72998,,8269.44043,7848.740234,8269.360352,7888.879883,449890000,7888.879883,,5478.890137,5184.709961,5478.890137,5214.709961,6770170000,5214.709961,,1458.199951,1387.079956,1457.26001,1402.709961,126000,1402.709961,,,,,,,,,470.5299988,445.6799927,466.2399902,445.769989,6770170000,445.769989,,48.11999893,44.18000031,45.13999939,46.66999817,0,46.66999817,,4649.22998,4505.540039,4636.640137,4505.540039,147312900,4505.540039,,3124.050049,3020.75,3102.300049,3020.75,144477500,3020.75,,2344.620117,2268.149902,2332.5,2268.149902,0,2268.149902,,540.1300049,524.3599854,536.4799805,524.3599854,257391900,524.3599854,,1930.75,1884.26001,1916.47998,1884.26001,59858000,1884.26001,,,,,,,,,8124.790039,7917.27002,8066.939941,7945.939941,138600000,7945.939941,,13976.30957,13663.41016,13787.12012,13880.63965,1957900400,13880.63965,,2266.397949,2197.00708,2218.489014,2265.160889,172600,2265.160889,,8266.25,7942.350098,8066.669922,8265.55957,182900,8265.466797,,3474.399902,3409.600098,3458.399902,3474.399902,0,3474.399902,,3418.100098,3354.600098,3402.5,3418.100098,756126000,3418.100098,,9724.870117,9510.629883,9589.950195,9647.469727,45000,9647.469727,,1342.269043,1326.661987,1342.269043,1332.129028,19453400,1332.129028,,2750.050049,2718.540039,2750.050049,2730.22998,26768000,2730.22998,,1219.76001,1186.329956,1215.050049,1198.869995,468800,1198.869995,,4533.950195,4491.839844,4524.049805,4526.100098,2979600,4526.083496,,9114.5,8771.799805,9084.299805,8817.900391,232526700,8817.900391,,42819,40960,42101,41207,2280000,41207,,20708.05078,19678.93945,20537.09961,19825.7207,199243200,19825.7207,,2698.429932,2621.959961,2696.27002,2635.300049,0,2635.300049,,1154.5,1100.5,1135.099976,1105.099976,0,1105.099976,,644.2199707,644.2199707,644.2199707,644.2199707,0,644.2199707,,,,,,,,,,,,,,
2/11/2009,838.2199707,822.2999878,827.4099731,833.7399902,5926460000,833.7399902,,1542.839966,1509.349976,1531.579956,1530.5,2236450000,1530.5,,7983.740234,7852.160156,7887.049805,7939.529785,270280000,7939.529785,,5288.790039,5181.060059,5214.700195,5252.680176,5926460000,5252.680176,,1410.420044,1393,1402.709961,1403.189941,113300,1403.189941,,,,,,,,,451.769989,442.0700073,446.3800049,447.9500122,5926460000,447.9500122,,46.66999817,44.5,46.66999817,44.52999878,0,44.52999878,,4539.220215,4466.060059,4491.720215,4530.089844,107647200,4530.089844,,3034.01001,2986.209961,2995.75,3027.719971,147214700,3027.719971,,2275.370117,2242.129883,2260.01001,2267.899902,0,2267.899902,,526,519.0599976,520.9000244,525.3699951,255751900,525.3699951,,1884.73999,1858.339966,1869.660034,1884.02002,15264600,1884.02002,,,,,,,,,,,,,,,,13600.01953,13363.05957,13546.13965,13539.20996,1808347200,13539.20996,,2305.705078,2218.297119,2230.48999,2260.820068,209400,2260.820068,,8506.669922,8066.52002,8119.759766,8289.209961,232900,8289.117188,,3553.699951,3474.399902,3475.800049,3514.300049,0,3514.300049,,3493.300049,3418,3419.300049,3458.5,951043800,3458.5,,9648.389648,9459.589844,9462.139648,9618.540039,37600,9618.540039,,1327.39502,1302.036011,1327.39502,1324.823975,30704400,1324.823975,,2750.149902,2730.22998,2730.22998,2750.149902,25716200,2750.149902,,1193.550049,1162.569946,1168.420044,1190.180054,469800,1190.180054,,4575.950195,4448.240234,4448.240234,4575.950195,3746400,4575.933105,,8919.200195,8731.200195,8840.299805,8737.900391,282015900,8737.900391,,42032,40286,41207,40846,1673400,40846,,20053.16016,19364.42969,19825.23047,19446.65039,129679900,19446.65039,,2645.939941,2616.26001,2635.300049,2624.310059,0,2624.310059,,1127.300049,1094.699951,1104.800049,1108,0,1108,,633.6400146,627.0300293,631.9000244,627.5200195,0,627.5200195,,,,,,,,,,,,,,
2/12/2009,835.4799805,808.0599976,829.9099731,835.1900024,6476460000,835.1900024,,1542.51001,1495.339966,1510.170044,1541.709961,2428250000,1541.709961,,7938.819824,7693.97998,7931.970215,7932.759766,331960000,7932.759766,,5258,5091.040039,5252.629883,5256.450195,6476460000,5256.450195,,1405.819946,1379.97998,1403.189941,1405.660034,118400,1405.660034,,,,,,,,,451.4200134,435.5899963,444.730011,450.4200134,6476460000,450.4200134,,47.58000183,41.20999908,44.52000046,41.25,0,41.25,,4518.680176,4371.470215,4518.680176,4407.560059,130701000,4407.560059,,3012.060059,2932.409912,3010.47998,2964.340088,155609300,2964.340088,,2258.879883,2192.530029,2258.879883,2214.949951,0,2214.949951,,521.8800049,508.9100037,521.8800049,514.2600098,272043000,514.2600098,,1859.209961,1829.900024,1859.209961,1843,91699800,1843,,,,,,,,,7862.52002,7685.680176,7842.529785,7705.359863,145900000,7705.359863,,13478.66016,13174.00977,13439.58008,13228.2998,1755975400,13228.2998,,2274.200928,2191.886963,2265.789063,2248.091064,174000,2248.091064,,8354.129883,8001.709961,8295.419922,8318.799805,195300,8318.706055,,3559.5,3507.100098,3508,3559.100098,0,3559.100098,,3497.800049,3451.199951,3453.100098,3496.699951,836160700,3496.699951,,9578.990234,9445.540039,9559.030273,9465.830078,33800,9465.830078,,1325.645996,1315.38501,1322.100952,1325.421021,31384700,1325.421021,,2755.449951,2746.899902,2750.149902,2750.77002,35708400,2750.77002,,1187.349976,1162.579956,1183.680054,1179.839966,488100,1179.839966,,4594.75,4466.419922,4581.299805,4466.419922,3957400,4466.40332,,8785.099609,8590.5,8698.299805,8778.799805,242732500,8778.799805,,41082,39992,40827,40501,1782200,40501,,19485.24023,19165.36914,19438.55078,19358.25,162651800,19358.25,,2625.919922,2591.48999,2624.310059,2606.719971,0,2606.719971,,1108,1080.599976,1108,1084.800049,0,1084.800049,,628.960022,619.2800293,626.9899902,625.5999756,0,625.5999756,,,,,,,,,,,,,,
2/13/2009,839.4299927,825.210022,833.9500122,826.8400269,5296650000,826.8400269,,1552.569946,1530.050049,1539.719971,1534.359985,1990190000,1534.359985,,7970.839844,7840.450195,7933,7850.410156,251960000,7850.410156,,5285.759766,5195.810059,5256.450195,5206.759766,5296650000,5206.759766,,1416.390015,1392.790039,1405.660034,1401.119995,110900,1401.119995,,,,,,,,,456.1900024,447.0100098,450.5599976,448.3599854,5296650000,448.3599854,,43.02000046,40.72999954,41.59999847,42.93000031,0,42.93000031,,4508.720215,4397.600098,4458.740234,4413.390137,109216500,4413.390137,,3044.72998,2986.280029,3012.179932,2997.860107,123697400,2997.860107,,2267.530029,2219.959961,2237.100098,2228.290039,0,2228.290039,,526.4400024,516.4500122,520.8099976,518.2600098,222438100,518.2600098,,1871.430054,1827.280029,1860.420044,1832.23999,41747200,1832.23999,,,,,,,,,7887.740234,7730.27002,7789.350098,7779.399902,149700000,7779.399902,,13576.32031,13314.01953,13314.80957,13554.66992,1546686800,13554.66992,,2323.120117,2236.177979,2249.185059,2320.791992,199800,2320.791992,,8648.019531,8290.44043,8330.129883,8628.75,194700,8628.65332,,,,,,,,,,,,,,,,9695.589844,9540.599609,9540.599609,9634.740234,30000,9634.740234,,1342.760986,1325.562012,1326.874023,1338.741943,17256800,1338.741943,,,,,,,,,1192.47998,1165.25,1179.630005,1192.439941,574800,1192.439941,,4599.609863,4504.709961,4504.709961,4592.5,3611600,4592.48291,,8797,8669.200195,8797,8678.099609,177555200,8678.099609,,41833,40512,40512,41674,1445400,41674,,19515.01953,19214.99023,19362.65039,19368.09961,124482200,19368.09961,,2633.540039,2586.100098,2606.719971,2611.330078,0,2611.330078,,1135.099976,1092.599976,1092.599976,1134.900024,0,1134.900024,,,,,,,,,,,,,,,,,,,,,
2/17/2009,818.6099854,789.1699829,818.6099854,789.1699829,5907820000,789.1699829,,1492.819946,1467.790039,1489.119995,1470.660034,2335370000,1470.660034,,7845.629883,7551.009766,7845.629883,7552.600098,332850000,7552.600098,,5206.75,4939.060059,5206.75,4939.109863,5907820000,4939.109863,,1401.339966,1357.72998,1401.119995,1364.459961,134300,1364.459961,,,,,,,,,448.3500061,428.8999939,448.3500061,428.8999939,5907820000,428.8999939,,51.18000031,46.95999908,48.13999939,48.65999985,0,48.65999985,,4329.700195,4195.220215,4329.350098,4216.600098,144426900,4216.600098,,2935.790039,2854.76001,2933.360107,2875.22998,154159900,2875.22998,,2176.76001,2109,2176.76001,2119.97998,0,2119.97998,,507.5,495.5,507.1799927,498.2200012,291353900,498.2200012,,1816.040039,1778.530029,1816.040039,1783.22998,35075000,1783.22998,,,,,,,,,7710.430176,7615.939941,7690.129883,7645.509766,120800000,7645.509766,,13195.50977,12933.91016,13195.50977,12945.40039,2353246400,12945.40039,,2402.806885,2316.934082,2387.354004,2319.440918,198200,2319.440918,,8800.629883,8461.160156,8769.540039,8461.160156,200600,8461.06543,,3413.199951,3413.199951,3413.199951,3413.199951,0,3413.199951,,3389,3323.5,3387.199951,3366.899902,1142128800,3366.899902,,9213.400391,8994.339844,9213.400391,9035,28400,9035,,1338.81897,1311.468994,1338.81897,1318.040039,15358500,1318.040039,,2672.620117,2613.73999,2672.620117,2621,37274800,2621,,1167.219971,1121.410034,1167.219971,1127.189941,546400,1127.189941,,4585.279785,4475.169922,4572.970215,4491.779785,3134600,4491.763184,,8678.099609,8351.900391,8630.299805,8378.700195,230619200,8378.700195,,41838,39817,41838,39847,1729800,39847,,19489.5,18785.51953,19489.5,18853.92969,149582000,18853.92969,,2632.560059,2584.129883,2632.560059,2593.290039,0,2593.290039,,1123.800049,1059.5,1123.800049,1072.900024,0,1072.900024,,627.539978,619.5700073,624,620.3499756,0,620.3499756,,,,,,,,,,,,,,
2/18/2009,796.1699829,780.4299927,791.0599976,788.4199829,5740710000,788.4199829,,1487.920044,1454.459961,1480.650024,1467.969971,2029710000,1467.969971,,7617.759766,7479.970215,7546.350098,7555.629883,268220000,7555.629883,,4966.669922,4870.399902,4939.120117,4924.540039,5740710000,4924.540039,,1367.650024,1331.099976,1364.459961,1341.98999,104200,1341.98999,,,,,,,,,431.6099854,422.0799866,430.8800049,423.1799927,5740710000,423.1799927,,50.29000092,46,48.65999985,48.45999908,0,48.45999908,,4255.390137,4124.109863,4229.529785,4204.959961,147542600,4204.959961,,2898.340088,2825.47998,2895.290039,2874.070068,157285200,2874.070068,,2136.360107,2077.48999,2129.340088,2118.469971,0,2118.469971,,501.1300049,489.1099854,500.7399902,496.480011,305404400,496.480011,,1790.939941,1738.849976,1786.650024,1756.189941,43321600,1756.189941,,,,,,,,,7565.790039,7479.180176,7539.959961,7534.439941,149400000,7534.439941,,13031.28027,12712.33008,12783.79004,13016,2274484400,13016,,2295.740967,2206.062012,2271.26001,2209.862061,162400,2209.862061,,8441.299805,8074.689941,8282.900391,8083.5,176700,8083.409668,,3473.699951,3390.199951,3409.699951,3448.899902,0,3448.899902,,3423.199951,3345.899902,3367,3398,1070836900,3398,,9112.990234,8929.620117,8939.379883,9015.179688,36800,9015.179688,,1331.63501,1304.349976,1312.478027,1330.609985,14409700,1330.609985,,2622.310059,2594.179932,2621,2616.929932,36161600,2616.929932,,1120.650024,1096,1111.349976,1113.189941,598200,1113.189941,,4520.669922,4428.290039,4455.75,4498.370117,3217000,4498.353516,,8419.5,8139,8419.5,8176,273964500,8176,,40434,39209,39848,39674,1654400,39674,,18913.57031,18531.41016,18853.92969,18741.26953,137636800,18741.26953,,2613.129883,2591.300049,2593.290039,2609.939941,0,2609.939941,,1084.599976,1049.400024,1076,1054.900024,0,1054.900024,,629.8200073,614.4799805,619.1099854,629.8200073,0,629.8200073,,,,,,,,,,,,,,
2/19/2009,797.5800171,777.0300293,787.9099731,778.9400024,5746940000,778.9400024,,1485.140015,1442.530029,1478.550049,1442.819946,1991000000,1442.819946,,7614.970215,7447.549805,7555.22998,7465.950195,301480000,7465.950195,,5004.680176,4866.649902,4924.540039,4881.160156,5746940000,4881.160156,,1368.709961,1341.98999,1341.98999,1351.530029,117500,1351.530029,,,,,,,,,429.3200073,416.7099915,423.1799927,416.7099915,5746940000,416.7099915,,48.54000092,44.81000137,48.54000092,47.08000183,0,47.08000183,,4275.089844,4189.160156,4212.709961,4215.209961,121869900,4215.209961,,2913.100098,2861.149902,2893.050049,2872.600098,143819400,2872.600098,,2145.5,2107.919922,2125.790039,2114.840088,0,2114.840088,,503.9200134,496.4299927,499.75,498.1499939,283185600,498.1499939,,1790.280029,1756.619995,1768.040039,1783.199951,44869600,1783.199951,,,,,,,,,7642.689941,7537.560059,7604.220215,7557.649902,138200000,7557.649902,,13055.71973,12788.08008,12873.09961,13023.36035,1587147000,13023.36035,,2247.615967,2190.4729,2224.48999,2227.125,129800,2227.125,,8289.509766,8049.919922,8149.370117,8213.900391,135600,8213.808594,,3450.600098,3381,3449.600098,3402.399902,0,3402.399902,,3399.199951,3334.399902,3398.300049,3353,861029500,3353,,9111.269531,8977.799805,9034.900391,9042.629883,27400,9042.629883,,1330.814941,1313.724976,1330.814941,1323.696045,23618200,1323.696045,,2616.929932,2562.5,2616.929932,2576.679932,33368800,2576.679932,,1121.27002,1092.959961,1109.98999,1107.099976,641500,1107.099976,,4571.310059,4433.430176,4475.160156,4528.870117,3394200,4528.853027,,8296.299805,8117.399902,8234.099609,8185.399902,263957600,8185.399902,,40433,39630,39675,39730,1162600,39730,,18975.39063,18593.38086,18741.26953,18682.4707,127616700,18682.4707,,2634.72998,2609.939941,2609.939941,2628.75,0,2628.75,,1079.099976,1054.900024,1054.900024,1065.699951,0,1065.699951,,631.6900024,624.3900146,626.3800049,626.960022,0,626.960022,,,,,,,,,,,,,,
2/20/2009,778.6900024,754.25,775.8699951,770.0499878,8210590000,770.0499878,,1454.390015,1416.959961,1427.030029,1441.22998,2526040000,1441.22998,,7469.290039,7249.470215,7461.490234,7365.669922,584900000,7365.669922,,4881.160156,4710.660156,4881.160156,4804.509766,8210590000,4804.509766,,1351.910034,1313,1351.530029,1333.48999,145100,1333.48999,,,,,,,,,415.4100037,402.6499939,412.9899902,410.9599915,8210590000,410.9599915,,52.04000092,47.08000183,47.08000183,49.29999924,0,49.29999924,,4167.049805,4014.659912,4164.509766,4014.659912,173606800,4014.659912,,2830.330078,2750.550049,2817.469971,2750.550049,218619900,2750.550049,,2098.399902,2011.680054,2098.399902,2011.680054,0,2011.680054,,491.0100098,479.4400024,490.6099854,479.519989,376051200,479.519989,,1771.880005,1736.880005,1760.969971,1740.359985,42728000,1740.359985,,,,,,,,,7554.700195,7382.330078,7544.069824,7416.379883,140800000,7416.379883,,12816.79004,12669.57031,12719.13965,12699.16992,2053331600,12699.16992,,2262.332031,2206.210938,2234.36499,2261.478027,129000,2261.478027,,8424.679688,8157.589844,8235.759766,8423.769531,128500,8423.674805,,,,,,,,,,,,,,,,8943.780273,8762.580078,8943.780273,8843.209961,28000,8843.209961,,1320.621948,1291.410034,1320.621948,1296.942017,18829300,1296.942017,,,,,,,,,1102.439941,1056.339966,1095.25,1065.949951,587400,1065.949951,,4513.990234,4436.939941,4483.910156,4436.939941,3045400,4436.923828,,8185.399902,7874.899902,8103.200195,7950,261802700,7950,,39725,38103,39725,38715,1711600,38715,,18686.55078,18283.5293,18686.55078,18324.23047,149973600,18324.23047,,2628.75,2584.610107,2628.75,2591.530029,0,2591.530029,,1063.400024,1025.300049,1063.400024,1048.599976,0,1048.599976,,,,,,,,,,,,,,,,,,,,,
2/23/2009,777.8499756,742.3699951,773.25,743.3300171,6509300000,743.3300171,,1452.579956,1386.680054,1452.579956,1387.719971,1977740000,1387.719971,,7441.02002,7105.939941,7365.990234,7114.779785,406150000,7114.779785,,4853.930176,4628.009766,4804.589844,4633.779785,6509300000,4633.779785,,1344.589966,1290.280029,1333.47998,1293.22998,120800,1293.22998,,,,,,,,,414.7999878,394.5799866,413.3900146,394.5799866,6509300000,394.5799866,,53.15999985,48.97000122,49.29999924,52.61999893,0,52.61999893,,4111.52002,3912.709961,4057.25,3936.449951,131904200,3936.449951,,2810.909912,2719.300049,2805.669922,2727.870117,155360100,2727.870117,,2063.040039,1984.069946,2033.27002,1991.630005,0,1991.630005,,487.8399963,473.0599976,486.8599854,474.769989,293772600,474.769989,,1760.959961,1719.800049,1753.75,1725.579956,31139600,1725.579956,,,,,,,,,7417.180176,7209.430176,7314.299805,7376.160156,164300000,7376.160156,,13207.98047,12777.95996,12777.95996,13175.09961,1931112200,13175.09961,,2313.593994,2219.714111,2249.289063,2305.7771,160200,2305.7771,,8763.839844,8372.55957,8423.400391,8727.700195,159600,8727.602539,,3337,3296.199951,3332.600098,3331.600098,0,3331.600098,,3290.800049,3255,3288,3285,945366500,3285,,,,,,,,,1312.438965,1294.379028,1298.286011,1312.438965,11787800,1312.438965,,2538.290039,2479.379883,2538.290039,2487.530029,31167200,2487.530029,,1099.550049,1051.52002,1058.540039,1099.550049,396100,1099.550049,,4485.359863,4371.02002,4420.430176,4477.779785,2863800,4477.763184,,8032.100098,7640.799805,8014.399902,7647.700195,257605900,7647.700195,,,,,,,,,18457.41016,17956.23047,18323.74023,17956.40039,117136700,17956.40039,,2609.469971,2541.159912,2591.530029,2542.47998,0,2542.47998,,1051.199951,1002.099976,1047.699951,1009.5,0,1009.5,,610.9199829,594.3300171,608.5200195,603.0300293,0,603.0300293,,,,,,,,,,,,,,
2/24/2009,775.4899902,744.6900024,744.6900024,773.1400146,7234490000,773.1400146,,1445.069946,1395.109985,1399.369995,1441.829956,2339660000,1441.829956,,7378.970215,7114.299805,7115.339844,7350.939941,468010000,7350.939941,,4836.319824,4633.779785,4633.779785,4821.740234,7234490000,4821.740234,,1320.97998,1287.959961,1293.22998,1319.050049,144000,1319.050049,,,,,,,,,413.1700134,396.8900146,396.8900146,412.480011,7234490000,412.480011,,52.56000137,44.27999878,52.5,45.49000168,0,45.49000168,,3932.590088,3816.879883,3922.02002,3895.75,149828200,3895.75,,2733.870117,2669.5,2700.419922,2708.050049,187506900,2708.050049,,1994.310059,1945.280029,1980.839966,1977.5,0,1977.5,,473.5899963,464.6400146,472.1199951,470.2999878,361392000,470.2999878,,1715.530029,1681.390015,1711.599976,1697.599976,32575600,1697.599976,,,,,,,,,7270.899902,7155.160156,7266.680176,7268.560059,146800000,7268.560059,,12814.37012,12634.83984,12789.29004,12798.51953,2134846600,12798.51953,,2295.590088,2193.268066,2273.754883,2200.654053,183800,2200.654053,,8820.669922,8369.139648,8637.879883,8403.019531,193100,8402.924805,,3382.899902,3315.300049,3355.399902,3327.5,0,3327.5,,3332.399902,3271.399902,3305.600098,3281.5,1083960100,3281.5,,8856.519531,8619.219727,8707.349609,8822.05957,32400,8822.05957,,1305.699951,1286.725952,1305.699951,1295.869019,9430300,1295.869019,,2531.540039,2487.530029,2487.530029,2499.820068,27162200,2499.820068,,1071.930054,1055.859985,1061.560059,1063.880005,576300,1063.880005,,4452.959961,4394.759766,4407.950195,4430.180176,2839200,4430.164063,,7859.299805,7566.299805,7674.100098,7859.299805,349883300,7859.299805,,,,,,,,,18334.17969,17708.17969,17958.2793,18296.10938,180856500,18296.10938,,2550.550049,2513.98999,2542.47998,2545.429932,0,2545.429932,,1041.199951,999.0999756,1009.299988,1041.199951,0,1041.199951,,594.6699829,586.9899902,588.4699707,591.8599854,0,591.8599854,,,,,,,,,,,,,,
2/25/2009,780.1199951,752.8900146,770.6400146,764.9000244,7483640000,764.9000244,,1453.660034,1404.540039,1428.76001,1425.430054,2345380000,1425.430054,,7404.939941,7156.680176,7349.580078,7270.890137,450270000,7270.890137,,4842.669922,4680.720215,4821.649902,4753.169922,7483640000,4753.169922,,1320.670044,1299.680054,1319.050049,1311.959961,170400,1311.959961,,,,,,,,,411.0700073,395.4500122,411.0700073,401.4400024,7483640000,401.4400024,,47.22999954,42.84000015,45.72999954,44.66999817,0,44.66999817,,3977.77002,3790.790039,3937.929932,3846.209961,152061300,3846.209961,,2760.120117,2662.72998,2760.120117,2696.919922,165198500,2696.919922,,2018.51001,1937.150024,1993.390015,1965.26001,0,1965.26001,,478.8500061,462.4899902,478.4599915,467.730011,320421800,467.730011,,1726.339966,1665.23999,1724.390015,1681.130005,36873400,1681.130005,,,,,,,,,7471.029785,7330.439941,7368.439941,7461.220215,165300000,7461.220215,,13148.30957,12858.28027,12979.86035,13005.08008,1779065400,13005.08008,,2234.018066,2142.601074,2222.506104,2206.573975,152400,2206.573975,,8493.519531,7994.589844,8443.419922,8241.660156,175300,8241.568359,,3366.699951,3320.699951,3329.5,3345.5,0,3345.5,,3316.399902,3275.899902,3281.699951,3297.399902,1040568600,3297.399902,,8995.040039,8880.150391,8913.44043,8902.55957,32200,8902.55957,,1312.342041,1290.166992,1301.083984,1300.108032,20352200,1300.108032,,2512.129883,2496.870117,2499.820068,2497.429932,24160200,2497.429932,,1095.72998,1061.599976,1094.699951,1067.079956,735400,1067.079956,,4549.319824,4488.069824,4498.910156,4493.740234,3580600,4493.723633,,8033.100098,7753.899902,7886,7932.299805,255041100,7932.299805,,38933,37694,38712,38232,1216400,38232,,18300.93945,17858.84961,18300.93945,18200.69922,210144900,18200.69922,,2560.25,2513.090088,2545.429932,2538.01001,0,2538.01001,,1039.099976,1005.599976,1036,1019.099976,0,1019.099976,,603.539978,593.5800171,602.0599976,597.1599731,0,597.1599731,,,,,,,,,,,,,,
2/26/2009,779.4199829,751.75,765.7600098,752.8300171,7599970000,752.8300171,,1444.829956,1391.469971,1436.849976,1391.469971,2301990000,1391.469971,,7402.310059,7173.560059,7269.060059,7182.080078,321300000,7182.080078,,4859.540039,4699.839844,4753.169922,4713.02002,7599970000,4713.02002,,1344.98999,1311.969971,1311.969971,1329.400024,107800,1329.400024,,,,,,,,,406.6900024,392.6799927,402.8399963,392.9500122,7599970000,392.9500122,,45.33000183,41.90999985,43.75,44.65999985,0,44.65999985,,3989.629883,3849.76001,3882.879883,3942.620117,186766600,3942.620117,,2769.570068,2694.77002,2735.840088,2744.840088,190428800,2744.840088,,2038.219971,1978.829956,1986.319946,2021.140015,0,2021.140015,,477.6300049,466.6199951,473.6199951,474.2200012,356808400,474.2200012,,1699.670044,1667.380005,1699.670044,1688.150024,45693200,1688.150024,,,,,,,,,7599.810059,7433.060059,7470.600098,7457.930176,143100000,7457.930176,,13071.58008,12691.95996,13070.41016,12894.94043,1974608400,12894.94043,,2237.547119,2102.345947,2201.672119,2121.250977,148600,2121.250977,,8359.55957,7650.819824,8207.849609,7777.899902,140100,7777.8125,,3364.199951,3312.399902,3344.300049,3344.5,0,3344.5,,3313.600098,3264.199951,3296.300049,3296.899902,1472134100,3296.899902,,8998.30957,8788.94043,8905.55957,8954.860352,37200,8954.860352,,1303.751953,1281.770996,1303.751953,1290.321045,19552000,1290.321045,,2522.320068,2489.110107,2497.429932,2522.320068,33374800,2522.320068,,1100.449951,1036.670044,1077.709961,1054.790039,575100,1054.790039,,4556.819824,4492.700195,4548.529785,4518.560059,3066200,4518.543457,,8195.900391,7932.299805,8052.200195,8186.799805,306885600,8186.799805,,39219,38180,38234,38180,1520800,38180,,18399.67969,17924.60938,18200.06055,18047.16016,178988200,18047.16016,,2555.209961,2515.840088,2538.01001,2516.98999,0,2516.98999,,1031,1009,1019.099976,1017.900024,0,1017.900024,,603.6900024,589.8599854,591.0900269,603.6900024,0,603.6900024,,,,,,,,,,,,,,
